transaction_id,customer_id,beneficiary_id,amount,timestamp,country,channel,device_id,merchant_category
T001396,C101,B270,30762.16,2025-01-22 13:37:57,Singapore,IMPS,DEV-01-C101,Utilities
T000080,C004,B241,14054.06,2025-01-22 14:18:29,UAE,SWIFT,DEV-02-C004,Dining
T001139,C084,B212,6515.41,2025-01-22 14:35:20,Nigeria,Cash Deposit,DEV-01-C084,Electronics
T000821,C060,B260,15977.59,2025-01-22 14:56:37,USA,Cash Deposit,DEV-02-C060,Healthcare
T000081,C004,B117,5913.42,2025-01-22 15:26:58,India,Cash Deposit,DEV-01-C004,Healthcare
T002139,C930,B706,8122.98,2025-01-22 15:44:49,UK,SWIFT,DEV-03-C930,Utilities
T000754,C054,B005,7948.53,2025-01-22 17:25:19,Singapore,RTGS,DEV-02-C054,Dining
T000122,C007,B180,14984.85,2025-01-22 18:28:31,Nigeria,NEFT,DEV-03-C007,Groceries
T000787,C057,B117,15333.1,2025-01-22 18:42:23,Nigeria,IMPS,DEV-01-C057,Groceries
T000184,C011,B048,23623.58,2025-01-22 19:35:25,India,SWIFT,DEV-01-C011,Travel
T001297,C093,B277,13275.62,2025-01-22 22:15:40,India,SWIFT,DEV-03-C093,Entertainment
T001451,C105,B228,11516.92,2025-01-22 22:19:23,USA,SWIFT,DEV-02-C105,Healthcare
T000263,C016,B294,25830.78,2025-01-22 22:59:19,UK,RTGS,DEV-03-C016,Crypto Exchange
T000782,C056,B128,31802.67,2025-01-22 23:14:14,Nigeria,UPI,DEV-02-C056,Travel
T001381,C099,B134,46314.47,2025-01-23 00:26:24,UK,UPI,DEV-02-C099,Groceries
T000409,C026,B296,8460.13,2025-01-23 02:12:50,Nigeria,NEFT,DEV-03-C026,Entertainment
T001788,C130,B142,1446.53,2025-01-23 02:40:34,India,NEFT,DEV-01-C130,Fuel
T000637,C045,B060,24489.24,2025-01-23 04:13:15,Nigeria,RTGS,DEV-01-C045,Groceries
T000940,C069,B220,9682.74,2025-01-23 06:44:30,UK,SWIFT,DEV-02-C069,Crypto Exchange
T001216,C090,B241,3371.18,2025-01-23 11:53:11,UAE,IMPS,DEV-03-C090,Dining
T001608,C116,B250,9414.25,2025-01-23 12:22:46,Nigeria,NEFT,DEV-03-C116,Groceries
T000516,C035,B224,17514.93,2025-01-23 12:56:05,India,UPI,DEV-03-C035,Crypto Exchange
T000431,C027,B294,5580.8,2025-01-23 13:06:44,USA,Cash Deposit,DEV-03-C027,Groceries
T001843,C135,B062,23946.26,2025-01-23 13:33:00,UAE,NEFT,DEV-02-C135,Fuel
T000004,C001,B112,11058.42,2025-01-23 14:08:21,USA,RTGS,DEV-01-C001,Jewelry
T000648,C045,B013,18587.34,2025-01-23 14:55:26,USA,UPI,DEV-03-C045,Groceries
T001808,C133,B106,45109.91,2025-01-23 15:01:16,Singapore,Cash Deposit,DEV-03-C133,Utilities
T001910,C140,B228,47761.39,2025-01-23 16:13:51,USA,SWIFT,DEV-02-C140,Crypto Exchange
T000193,C011,B197,13207.25,2025-01-23 16:14:23,UK,NEFT,DEV-02-C011,Entertainment
T001795,C132,B243,2458.46,2025-01-23 16:36:52,USA,RTGS,DEV-03-C132,Entertainment
T000108,C006,B147,34684.22,2025-01-23 18:24:34,Singapore,UPI,DEV-02-C006,Jewelry
T001619,C117,B156,11421.9,2025-01-23 18:56:04,UAE,RTGS,DEV-01-C117,Groceries
T001548,C112,B171,18923.25,2025-01-23 19:13:12,UK,UPI,DEV-03-C112,Crypto Exchange
T000324,C020,B192,9515.83,2025-01-23 21:24:09,UK,NEFT,DEV-02-C020,Electronics
T001509,C110,B072,3474.01,2025-01-23 22:00:56,India,RTGS,DEV-03-C110,Jewelry
T000987,C072,B135,21631.26,2025-01-24 00:34:27,Singapore,SWIFT,DEV-03-C072,Fuel
T000211,C012,B055,16951.8,2025-01-24 00:43:45,UK,RTGS,DEV-02-C012,Crypto Exchange
T001223,C090,B212,7598.42,2025-01-24 03:55:14,USA,IMPS,DEV-03-C090,Travel
T000161,C009,B081,34445.26,2025-01-24 06:55:34,UAE,RTGS,DEV-01-C009,Travel
T000870,C063,B229,8030.68,2025-01-24 08:03:04,Nigeria,RTGS,DEV-03-C063,Electronics
T001125,C083,B214,11430.02,2025-01-24 08:04:52,USA,IMPS,DEV-02-C083,Dining
T001353,C096,B254,28642.95,2025-01-24 08:25:56,India,RTGS,DEV-01-C096,Healthcare
T000032,C002,B030,9738.55,2025-01-24 09:16:17,USA,NEFT,DEV-01-C002,Entertainment
T000388,C023,B164,6805.4,2025-01-24 11:17:24,UK,NEFT,DEV-02-C023,Entertainment
T000747,C054,B016,14010.37,2025-01-24 11:45:23,Singapore,SWIFT,DEV-03-C054,Entertainment
T001859,C135,B176,5558.6,2025-01-24 12:28:51,UAE,RTGS,DEV-01-C135,Electronics
T000479,C032,B199,26301.96,2025-01-24 13:54:04,Singapore,IMPS,DEV-02-C032,Utilities
T001916,C140,B124,3744.4,2025-01-24 15:03:38,UAE,IMPS,DEV-03-C140,Utilities
T000638,C045,B007,19135.87,2025-01-24 17:50:46,India,SWIFT,DEV-02-C045,Healthcare
T001164,C086,B004,34663.39,2025-01-24 18:13:22,USA,UPI,DEV-03-C086,Jewelry
T000383,C023,B248,10869.5,2025-01-24 18:36:24,Nigeria,SWIFT,DEV-02-C023,Entertainment
T001865,C136,B102,15254.67,2025-01-24 18:42:59,UK,IMPS,DEV-03-C136,Electronics
T001253,C091,B046,3772.87,2025-01-24 19:25:49,UK,Cash Deposit,DEV-03-C091,Utilities
T001503,C109,B015,28072.92,2025-01-24 20:15:29,Singapore,SWIFT,DEV-02-C109,Jewelry
T002030,C147,B215,17146.09,2025-01-24 23:28:43,Singapore,NEFT,DEV-01-C147,Groceries
T001733,C126,B129,12432.8,2025-01-24 23:54:34,India,SWIFT,DEV-01-C126,Fuel
T000123,C007,B016,13943.59,2025-01-25 00:12:42,UAE,NEFT,DEV-03-C007,Travel
T001883,C138,B131,9577.66,2025-01-25 00:31:05,USA,RTGS,DEV-03-C138,Travel
T001479,C108,B126,19902.39,2025-01-25 00:58:56,UAE,Cash Deposit,DEV-02-C108,Crypto Exchange
T000614,C042,B044,18891.95,2025-01-25 02:16:15,USA,RTGS,DEV-03-C042,Crypto Exchange
T000390,C023,B215,31249.36,2025-01-25 02:30:42,UAE,UPI,DEV-03-C023,Fuel
T000376,C023,B041,10744.6,2025-01-25 07:57:09,UAE,Cash Deposit,DEV-03-C023,Dining
T002033,C147,B095,12676.33,2025-01-25 11:48:55,UK,UPI,DEV-02-C147,Dining
T000178,C010,B162,8344.27,2025-01-25 12:07:55,Singapore,NEFT,DEV-02-C010,Jewelry
T001519,C110,B123,20032.57,2025-01-25 13:29:34,USA,SWIFT,DEV-02-C110,Fuel
T000833,C060,B055,6758.8,2025-01-25 16:32:13,USA,IMPS,DEV-01-C060,Utilities
T001781,C130,B192,5162.52,2025-01-25 17:05:46,USA,NEFT,DEV-01-C130,Utilities
T001588,C115,B182,8565.07,2025-01-25 17:52:02,USA,NEFT,DEV-03-C115,Groceries
T001521,C110,B202,10162.92,2025-01-25 19:26:11,Singapore,NEFT,DEV-01-C110,Dining
T002059,C149,B091,19151.53,2025-01-25 20:29:36,India,RTGS,DEV-03-C149,Crypto Exchange
T002133,C930,B704,8916.86,2025-01-25 20:35:04,UK,Cash Deposit,DEV-01-C930,Utilities
T001961,C143,B288,4832.72,2025-01-25 22:17:43,India,NEFT,DEV-01-C143,Jewelry
T001685,C122,B196,5657.09,2025-01-25 23:16:03,India,NEFT,DEV-01-C122,Jewelry
T000943,C069,B210,36025.25,2025-01-26 00:43:44,UAE,NEFT,DEV-03-C069,Groceries
T000106,C006,B231,17176.21,2025-01-26 03:57:36,UAE,Cash Deposit,DEV-02-C006,Jewelry
T001896,C139,B099,16115.66,2025-01-26 04:20:01,UK,SWIFT,DEV-03-C139,Crypto Exchange
T000763,C055,B152,22811.11,2025-01-26 04:30:25,UK,SWIFT,DEV-02-C055,Groceries
T001722,C125,B066,20161.68,2025-01-26 04:58:07,USA,IMPS,DEV-03-C125,Dining
T001650,C119,B191,25134.46,2025-01-26 05:16:35,Nigeria,RTGS,DEV-02-C119,Utilities
T000119,C007,B026,15668.97,2025-01-26 06:12:29,UK,UPI,DEV-01-C007,Entertainment
T001559,C114,B241,17282.17,2025-01-26 06:21:56,UAE,Cash Deposit,DEV-02-C114,Healthcare
T000770,C056,B191,29902.76,2025-01-26 07:08:49,USA,UPI,DEV-02-C056,Utilities
T000907,C067,B283,10540.89,2025-01-26 07:16:48,USA,RTGS,DEV-02-C067,Travel
T000490,C033,B009,8404.55,2025-01-26 07:38:51,USA,RTGS,DEV-03-C033,Healthcare
T000655,C047,B150,37511.59,2025-01-26 08:09:10,Singapore,SWIFT,DEV-03-C047,Fuel
T000706,C051,B164,15896.55,2025-01-26 08:28:17,India,NEFT,DEV-02-C051,Travel
T000760,C054,B142,3612.43,2025-01-26 08:30:59,Nigeria,Cash Deposit,DEV-03-C054,Dining
T001882,C138,B076,53241.14,2025-01-26 08:56:40,USA,SWIFT,DEV-03-C138,Travel
T000443,C029,B006,20841.6,2025-01-26 09:27:46,Nigeria,UPI,DEV-03-C029,Electronics
T001411,C101,B079,26164.03,2025-01-26 12:04:54,Singapore,Cash Deposit,DEV-03-C101,Entertainment
T000021,C001,B276,23760.48,2025-01-26 12:13:56,Nigeria,RTGS,DEV-02-C001,Crypto Exchange
T000734,C053,B211,16939.43,2025-01-26 15:28:58,UK,Cash Deposit,DEV-02-C053,Crypto Exchange
T000066,C004,B069,12579.14,2025-01-26 16:15:00,India,NEFT,DEV-03-C004,Jewelry
T000020,C001,B074,5121.1,2025-01-26 17:12:55,UAE,IMPS,DEV-03-C001,Jewelry
T001084,C079,B071,9683.65,2025-01-26 17:28:01,Singapore,RTGS,DEV-01-C079,Electronics
T000060,C003,B123,16215.32,2025-01-26 18:55:36,UK,IMPS,DEV-03-C003,Dining
T001786,C130,B120,30851.32,2025-01-26 18:57:02,Nigeria,NEFT,DEV-02-C130,Utilities
T000348,C021,B266,5896.97,2025-01-26 21:30:15,India,Cash Deposit,DEV-02-C021,Utilities
T000189,C011,B260,6542.36,2025-01-26 22:33:26,India,UPI,DEV-03-C011,Dining
T001624,C117,B286,9160.22,2025-01-26 23:17:59,UAE,Cash Deposit,DEV-03-C117,Crypto Exchange
T000018,C001,B206,10541.93,2025-01-26 23:52:53,India,IMPS,DEV-03-C001,Fuel
T001778,C129,B243,36063.78,2025-01-27 01:16:00,USA,SWIFT,DEV-03-C129,Crypto Exchange
T000481,C032,B027,17685.64,2025-01-27 01:33:39,UK,Cash Deposit,DEV-03-C032,Crypto Exchange
T001694,C122,B010,6297.77,2025-01-27 03:11:15,USA,RTGS,DEV-03-C122,Utilities
T000740,C053,B165,23688.01,2025-01-27 03:47:38,Nigeria,SWIFT,DEV-03-C053,Utilities
T000016,C001,B195,14512.06,2025-01-27 05:01:26,Nigeria,Cash Deposit,DEV-03-C001,Electronics
T002054,C149,B069,82703.45,2025-01-27 06:09:31,India,Cash Deposit,DEV-01-C149,Electronics
T001006,C073,B203,6976.07,2025-01-27 08:03:13,UK,UPI,DEV-03-C073,Crypto Exchange
T001194,C087,B017,6476.55,2025-01-27 08:38:05,UK,NEFT,DEV-02-C087,Electronics
T000067,C004,B080,1712.84,2025-01-27 10:37:02,Singapore,RTGS,DEV-01-C004,Fuel
T001015,C074,B277,19307.78,2025-01-27 10:46:17,USA,SWIFT,DEV-01-C074,Jewelry
T001419,C102,B028,26908.62,2025-01-27 11:22:04,Singapore,SWIFT,DEV-03-C102,Fuel
T001706,C124,B232,19899.54,2025-01-27 12:10:00,UAE,Cash Deposit,DEV-02-C124,Fuel
T001785,C130,B163,6360.12,2025-01-27 12:10:53,UK,NEFT,DEV-01-C130,Entertainment
T001262,C092,B144,5048.63,2025-01-27 17:18:08,Singapore,NEFT,DEV-03-C092,Utilities
T001054,C078,B240,8102.7,2025-01-27 17:33:08,USA,RTGS,DEV-01-C078,Utilities
T000148,C008,B248,9005.06,2025-01-27 20:17:26,Nigeria,RTGS,DEV-03-C008,Crypto Exchange
T000013,C001,B195,34921.41,2025-01-27 23:43:31,UK,Cash Deposit,DEV-02-C001,Travel
T001857,C135,B069,11694.81,2025-01-28 00:04:53,Singapore,Cash Deposit,DEV-01-C135,Jewelry
T000041,C002,B122,23608.71,2025-01-28 00:53:56,Nigeria,SWIFT,DEV-01-C002,Jewelry
T000082,C004,B169,36601.67,2025-01-28 01:11:31,India,UPI,DEV-02-C004,Jewelry
T000861,C063,B220,43804.57,2025-01-28 02:22:43,USA,UPI,DEV-01-C063,Travel
T001704,C124,B285,38285.65,2025-01-28 03:11:06,UK,IMPS,DEV-03-C124,Jewelry
T001907,C140,B272,6627.89,2025-01-28 03:12:23,Nigeria,IMPS,DEV-02-C140,Entertainment
T000399,C024,B282,20444.79,2025-01-28 03:47:47,USA,Cash Deposit,DEV-03-C024,Utilities
T000981,C072,B262,29293.04,2025-01-28 05:04:06,UK,IMPS,DEV-03-C072,Travel
T001343,C096,B031,23591.64,2025-01-28 05:51:18,UAE,NEFT,DEV-02-C096,Entertainment
T000885,C065,B045,8581.71,2025-01-28 07:58:59,UK,SWIFT,DEV-02-C065,Groceries
T000301,C019,B191,8219.54,2025-01-28 11:11:23,UK,SWIFT,DEV-02-C019,Crypto Exchange
T002012,C146,B098,22590.67,2025-01-28 15:51:52,India,IMPS,DEV-02-C146,Healthcare
T001332,C095,B187,5884.58,2025-01-28 16:14:54,UAE,SWIFT,DEV-02-C095,Fuel
T001686,C122,B087,11311.27,2025-01-28 16:55:03,UAE,IMPS,DEV-02-C122,Utilities
T001866,C136,B156,17911.92,2025-01-28 16:55:13,USA,SWIFT,DEV-03-C136,Electronics
T000848,C061,B274,20436.91,2025-01-28 18:15:37,UK,NEFT,DEV-03-C061,Utilities
T000501,C034,B275,41781.68,2025-01-28 20:01:57,India,RTGS,DEV-03-C034,Healthcare
T001632,C117,B175,9072.4,2025-01-28 20:11:42,USA,IMPS,DEV-01-C117,Dining
T001260,C092,B014,15495.42,2025-01-28 20:19:44,UK,NEFT,DEV-01-C092,Jewelry
T000973,C071,B128,10440.82,2025-01-28 21:25:59,India,SWIFT,DEV-03-C071,Fuel
T001373,C098,B092,6901.7,2025-01-28 23:57:25,India,NEFT,DEV-01-C098,Dining
T000398,C024,B284,29248.58,2025-01-29 00:29:26,India,SWIFT,DEV-03-C024,Entertainment
T001272,C092,B007,4639.95,2025-01-29 00:56:04,UK,SWIFT,DEV-03-C092,Fuel
T001257,C091,B151,13208.87,2025-01-29 01:54:16,UAE,NEFT,DEV-03-C091,Crypto Exchange
T001942,C142,B248,18870.98,2025-01-29 06:16:09,UAE,IMPS,DEV-01-C142,Electronics
T000645,C045,B103,12681.82,2025-01-29 07:27:56,USA,UPI,DEV-03-C045,Crypto Exchange
T001420,C103,B149,48624.19,2025-01-29 07:37:35,USA,Cash Deposit,DEV-01-C103,Jewelry
T002053,C149,B122,16451.25,2025-01-29 08:02:39,India,Cash Deposit,DEV-01-C149,Dining
T000527,C036,B007,15440.02,2025-01-29 08:03:13,UK,SWIFT,DEV-01-C036,Jewelry
T000342,C021,B019,8983.51,2025-01-29 11:46:14,UAE,NEFT,DEV-01-C021,Groceries
T001912,C140,B198,4524.12,2025-01-29 12:45:01,USA,IMPS,DEV-03-C140,Travel
T000142,C008,B048,1448.09,2025-01-29 13:37:06,UAE,SWIFT,DEV-03-C008,Electronics
T001148,C084,B217,15434.33,2025-01-29 14:02:51,USA,NEFT,DEV-03-C084,Jewelry
T001604,C116,B104,19301.74,2025-01-29 15:00:25,USA,SWIFT,DEV-01-C116,Fuel
T000887,C066,B280,4121.51,2025-01-29 15:20:58,Nigeria,IMPS,DEV-02-C066,Fuel
T000798,C058,B210,18617.69,2025-01-29 16:13:05,UAE,NEFT,DEV-03-C058,Entertainment
T001585,C115,B219,15743.24,2025-01-29 16:31:19,USA,NEFT,DEV-03-C115,Utilities
T000419,C026,B116,15460.02,2025-01-29 21:29:31,Singapore,Cash Deposit,DEV-01-C026,Entertainment
T000784,C057,B024,18670.44,2025-01-29 22:51:41,Singapore,SWIFT,DEV-03-C057,Jewelry
T002004,C146,B169,10608.64,2025-01-29 23:12:26,Singapore,NEFT,DEV-01-C146,Fuel
T000773,C056,B272,6123.82,2025-01-29 23:13:09,UK,NEFT,DEV-01-C056,Travel
T001954,C143,B223,4193.87,2025-01-29 23:14:13,USA,IMPS,DEV-01-C143,Fuel
T000113,C007,B181,11156.02,2025-01-29 23:49:04,UK,SWIFT,DEV-03-C007,Jewelry
T001936,C142,B201,13869.12,2025-01-30 00:57:27,Nigeria,IMPS,DEV-01-C142,Jewelry
T002000,C146,B149,14516.98,2025-01-30 01:08:06,UK,UPI,DEV-02-C146,Electronics
T000513,C035,B040,21218.03,2025-01-30 01:21:56,UAE,RTGS,DEV-01-C035,Crypto Exchange
T001967,C144,B073,21103.27,2025-01-30 02:22:23,UAE,IMPS,DEV-03-C144,Jewelry
T001234,C090,B163,9044.1,2025-01-30 02:26:02,USA,Cash Deposit,DEV-02-C090,Healthcare
T000505,C035,B116,8567.73,2025-01-30 02:59:29,Nigeria,NEFT,DEV-03-C035,Groceries
T001081,C079,B004,16129.38,2025-01-30 03:49:43,UAE,IMPS,DEV-02-C079,Groceries
T000535,C037,B070,5322.75,2025-01-30 04:03:53,Singapore,RTGS,DEV-03-C037,Electronics
T001963,C143,B128,17244.26,2025-01-30 04:26:55,India,RTGS,DEV-02-C143,Jewelry
T000477,C032,B116,12978.31,2025-01-30 04:45:59,Nigeria,IMPS,DEV-02-C032,Groceries
T000092,C006,B292,16641.79,2025-01-30 05:15:50,UK,RTGS,DEV-01-C006,Dining
T001388,C099,B274,34491.14,2025-01-30 06:41:06,India,NEFT,DEV-02-C099,Entertainment
T000150,C008,B092,4090.45,2025-01-30 08:20:04,India,Cash Deposit,DEV-03-C008,Travel
T001790,C131,B129,44419.88,2025-01-30 09:22:42,Nigeria,Cash Deposit,DEV-02-C131,Electronics
T001464,C107,B079,16636.89,2025-01-30 09:27:52,USA,RTGS,DEV-01-C107,Utilities
T001596,C116,B250,5811.41,2025-01-30 09:34:30,USA,RTGS,DEV-02-C116,Healthcare
T001405,C101,B107,18159.68,2025-01-30 10:34:47,UK,RTGS,DEV-02-C101,Utilities
T002051,C149,B133,18210.13,2025-01-30 10:59:48,UAE,UPI,DEV-03-C149,Dining
T000156,C009,B289,18462.41,2025-01-30 11:59:17,India,IMPS,DEV-01-C009,Jewelry
T000533,C036,B070,12665.73,2025-01-30 13:54:16,India,SWIFT,DEV-02-C036,Crypto Exchange
T000890,C066,B044,7094.52,2025-01-30 13:58:54,UAE,Cash Deposit,DEV-03-C066,Fuel
T001988,C145,B118,20596.5,2025-01-30 15:08:17,Nigeria,NEFT,DEV-02-C145,Healthcare
T001687,C122,B079,8146.74,2025-01-30 18:52:56,UK,Cash Deposit,DEV-01-C122,Groceries
T001853,C135,B064,37430.9,2025-01-30 23:40:10,UAE,Cash Deposit,DEV-02-C135,Electronics
T001932,C142,B164,44968.92,2025-01-30 23:46:09,USA,Cash Deposit,DEV-01-C142,Dining
T000629,C045,B029,25212.79,2025-01-31 00:41:53,Nigeria,Cash Deposit,DEV-03-C045,Travel
T001012,C073,B200,7273.59,2025-01-31 00:53:09,UAE,IMPS,DEV-03-C073,Dining
T000343,C021,B162,27175.98,2025-01-31 02:31:45,USA,SWIFT,DEV-03-C021,Entertainment
T001814,C133,B295,32803.09,2025-01-31 03:05:00,USA,IMPS,DEV-03-C133,Entertainment
T000183,C011,B082,23804.1,2025-01-31 04:06:01,USA,NEFT,DEV-03-C011,Healthcare
T001201,C088,B003,31433.56,2025-01-31 04:38:20,India,Cash Deposit,DEV-03-C088,Utilities
T001209,C089,B037,6434.23,2025-01-31 05:33:44,USA,UPI,DEV-03-C089,Entertainment
T000127,C007,B014,19391.31,2025-01-31 06:54:47,USA,Cash Deposit,DEV-02-C007,Healthcare
T001647,C119,B283,8267.66,2025-01-31 07:36:03,USA,UPI,DEV-03-C119,Travel
T001213,C090,B183,9971.88,2025-01-31 08:02:22,Singapore,IMPS,DEV-03-C090,Jewelry
T001005,C073,B117,10388.01,2025-01-31 10:27:58,Singapore,Cash Deposit,DEV-02-C073,Dining
T000536,C037,B246,22068.83,2025-01-31 12:06:00,UAE,SWIFT,DEV-02-C037,Dining
T001468,C108,B231,5259.78,2025-01-31 12:58:33,UK,SWIFT,DEV-02-C108,Groceries
T000572,C038,B096,8261.44,2025-01-31 13:01:28,UK,RTGS,DEV-01-C038,Fuel
T000061,C003,B235,3406.76,2025-01-31 16:44:46,India,NEFT,DEV-02-C003,Crypto Exchange
T000522,C036,B200,16078.36,2025-01-31 17:54:49,Singapore,NEFT,DEV-01-C036,Groceries
T000371,C023,B065,10827.97,2025-01-31 18:43:40,Nigeria,NEFT,DEV-02-C023,Entertainment
T001129,C083,B081,3869.36,2025-01-31 19:49:11,India,RTGS,DEV-03-C083,Utilities
T001130,C083,B095,15323.68,2025-01-31 20:03:21,UAE,Cash Deposit,DEV-01-C083,Fuel
T001770,C129,B192,1808.22,2025-01-31 20:52:51,USA,SWIFT,DEV-03-C129,Electronics
T001981,C145,B088,44626.35,2025-01-31 20:59:07,UK,IMPS,DEV-02-C145,Jewelry
T001500,C109,B211,20845.22,2025-01-31 22:30:56,India,Cash Deposit,DEV-01-C109,Healthcare
T000325,C020,B015,17836.22,2025-01-31 22:35:22,India,Cash Deposit,DEV-03-C020,Fuel
T000475,C032,B269,5419.04,2025-01-31 22:42:18,Nigeria,SWIFT,DEV-02-C032,Travel
T001389,C100,B235,10654.75,2025-02-01 02:09:42,UAE,NEFT,DEV-03-C100,Jewelry
T001475,C108,B146,35984.55,2025-02-01 02:46:44,India,NEFT,DEV-03-C108,Groceries
T000820,C060,B252,13554.23,2025-02-01 03:07:51,UAE,UPI,DEV-02-C060,Groceries
T001058,C078,B123,13399.77,2025-02-01 03:16:17,Nigeria,NEFT,DEV-03-C078,Jewelry
T000430,C027,B148,3443.11,2025-02-01 04:22:29,Singapore,Cash Deposit,DEV-01-C027,Utilities
T000297,C019,B097,13840.77,2025-02-01 05:12:41,USA,SWIFT,DEV-03-C019,Travel
T000192,C011,B234,23294.74,2025-02-01 05:47:44,UAE,Cash Deposit,DEV-01-C011,Crypto Exchange
T000640,C045,B115,12747.06,2025-02-01 05:51:10,UAE,SWIFT,DEV-03-C045,Fuel
T000135,C008,B138,1851.87,2025-02-01 07:01:26,UAE,NEFT,DEV-02-C008,Entertainment
T000586,C039,B087,19494.91,2025-02-01 10:10:03,Nigeria,UPI,DEV-02-C039,Crypto Exchange
T001153,C085,B129,25995.73,2025-02-01 11:08:56,Nigeria,Cash Deposit,DEV-03-C085,Travel
T002056,C149,B189,12264.97,2025-02-01 12:17:02,India,Cash Deposit,DEV-03-C149,Dining
T001336,C096,B297,3266.21,2025-02-01 15:34:13,UK,IMPS,DEV-03-C096,Fuel
T001801,C132,B154,17501.88,2025-02-01 15:49:13,USA,NEFT,DEV-03-C132,Groceries
T001395,C100,B048,72870.52,2025-02-01 16:29:20,India,RTGS,DEV-03-C100,Electronics
T000593,C039,B250,2458.51,2025-02-01 18:38:21,USA,NEFT,DEV-03-C039,Utilities
T001349,C096,B127,27338.64,2025-02-01 18:39:17,UK,RTGS,DEV-01-C096,Crypto Exchange
T001656,C119,B054,12105.73,2025-02-01 19:56:19,USA,RTGS,DEV-01-C119,Fuel
T000404,C025,B072,27366.84,2025-02-01 20:12:56,USA,UPI,DEV-01-C025,Healthcare
T001743,C127,B265,12222.73,2025-02-01 20:44:48,USA,IMPS,DEV-01-C127,Utilities
T000898,C066,B231,25017.58,2025-02-01 21:06:06,USA,Cash Deposit,DEV-02-C066,Crypto Exchange
T000239,C014,B120,20856.07,2025-02-01 21:35:57,UAE,RTGS,DEV-01-C014,Dining
T001512,C110,B161,24724.87,2025-02-01 23:17:30,USA,Cash Deposit,DEV-02-C110,Electronics
T000442,C029,B137,8327.01,2025-02-02 00:04:57,Singapore,RTGS,DEV-03-C029,Crypto Exchange
T000176,C010,B083,16765.59,2025-02-02 00:29:53,UK,Cash Deposit,DEV-02-C010,Dining
T001167,C086,B153,21525.99,2025-02-02 03:32:41,India,NEFT,DEV-01-C086,Healthcare
T001390,C100,B260,10647.67,2025-02-02 03:56:23,Nigeria,Cash Deposit,DEV-02-C100,Entertainment
T001849,C135,B069,10980.7,2025-02-02 05:43:28,UAE,Cash Deposit,DEV-03-C135,Fuel
T001288,C093,B199,11529.37,2025-02-02 07:08:30,India,UPI,DEV-02-C093,Travel
T001119,C082,B157,15659.77,2025-02-02 09:16:24,UK,SWIFT,DEV-03-C082,Travel
T001645,C119,B276,5127.39,2025-02-02 11:25:30,UK,Cash Deposit,DEV-03-C119,Travel
T001729,C126,B100,19077.13,2025-02-02 11:55:15,India,RTGS,DEV-01-C126,Electronics
T000633,C045,B016,28365.79,2025-02-02 12:37:56,UK,UPI,DEV-03-C045,Utilities
T000434,C028,B055,15334.87,2025-02-02 12:42:16,Singapore,SWIFT,DEV-03-C028,Jewelry
T001903,C140,B220,16590.73,2025-02-02 16:13:07,Singapore,Cash Deposit,DEV-02-C140,Fuel
T001839,C134,B008,6006.14,2025-02-02 17:32:19,UAE,Cash Deposit,DEV-03-C134,Utilities
T001937,C142,B201,16954.9,2025-02-02 18:13:21,UK,Cash Deposit,DEV-02-C142,Fuel
T000120,C007,B168,4162.01,2025-02-02 18:25:59,UK,UPI,DEV-02-C007,Dining
T001307,C094,B029,1167.12,2025-02-02 18:56:28,Nigeria,NEFT,DEV-02-C094,Utilities
T000785,C057,B269,7487.27,2025-02-02 19:12:46,UK,Cash Deposit,DEV-01-C057,Fuel
T001637,C118,B044,14232.88,2025-02-02 20:18:16,Singapore,SWIFT,DEV-01-C118,Healthcare
T001766,C129,B057,42561.94,2025-02-02 20:29:24,UAE,UPI,DEV-02-C129,Electronics
T000340,C021,B280,6341.27,2025-02-02 20:52:20,Nigeria,IMPS,DEV-03-C021,Entertainment
T000198,C011,B136,8317.52,2025-02-02 20:54:17,USA,Cash Deposit,DEV-02-C011,Utilities
T001392,C100,B227,17162.75,2025-02-02 21:11:30,Nigeria,NEFT,DEV-03-C100,Entertainment
T001742,C127,B052,7247.64,2025-02-02 23:21:49,Nigeria,Cash Deposit,DEV-01-C127,Entertainment
T001764,C128,B090,24857.08,2025-02-02 23:49:55,USA,IMPS,DEV-01-C128,Electronics
T001198,C087,B098,15860.75,2025-02-03 00:31:38,UK,Cash Deposit,DEV-03-C087,Dining
T000007,C001,B217,9048.62,2025-02-03 00:50:28,Singapore,IMPS,DEV-01-C001,Fuel
T001796,C132,B237,27529.29,2025-02-03 01:47:39,India,UPI,DEV-01-C132,Healthcare
T000153,C009,B226,27091.81,2025-02-03 01:54:08,UAE,NEFT,DEV-02-C009,Entertainment
T001592,C116,B136,19654.76,2025-02-03 03:22:00,UAE,IMPS,DEV-01-C116,Utilities
T001184,C087,B171,22211.18,2025-02-03 03:25:48,UK,Cash Deposit,DEV-03-C087,Crypto Exchange
T001581,C115,B263,4908.07,2025-02-03 04:19:23,UK,Cash Deposit,DEV-01-C115,Travel
T001123,C082,B078,6905.44,2025-02-03 04:25:10,UK,Cash Deposit,DEV-01-C082,Utilities
T000774,C056,B103,3590.75,2025-02-03 06:28:43,UK,RTGS,DEV-02-C056,Travel
T000553,C037,B160,41923.0,2025-02-03 07:24:11,UK,IMPS,DEV-03-C037,Entertainment
T001827,C134,B196,5758.14,2025-02-03 08:46:49,Nigeria,SWIFT,DEV-01-C134,Healthcare
